date,from_station_id,to_station_id,usertype,Rain
05/16/2015 6,PS-04,PS-05,S,0
05/16/2015 6,PS-04,PS-05,S,0
05/16/2015 6,PS-04,PS-05,S,0
05/16/2015 6,BT-03,UD-04,S,0
05/16/2015 6,BT-03,UD-04,S,0
05/16/2015 6,CBD-05,SLU-19,S,0
05/16/2015 6,CBD-05,SLU-19,S,0
05/16/2015 6,SLU-19,WF-04,S,0
05/16/2015 6,SLU-16,BT-04,M,0
05/16/2015 6,CH-02,BT-04,M,0
05/16/2015 6,WF-01,DPD-01,S,0
05/16/2015 6,BT-03,WF-04,S,0
05/16/2015 6,WF-01,DPD-01,S,0
05/16/2015 6,CH-05,UD-04,S,0
05/16/2015 6,CH-05,UD-04,S,0
05/16/2015 6,BT-03,WF-04,S,0
05/16/2015 6,BT-03,WF-04,S,0
05/16/2015 6,SLU-19,WF-04,S,0
05/16/2015 6,EL-03,DPD-01,S,0
05/16/2015 6,SLU-02,BT-05,M,0
05/16/2015 6,EL-03,SLU-17,S,0
05/16/2015 6,WF-04,BT-01,S,0
05/16/2015 6,CH-02,CBD-05,M,0
05/16/2015 6,SLU-19,WF-04,M,0
05/16/2015 6,CH-02,CH-07,M,0
05/16/2015 6,CH-15,SLU-15,S,0
05/16/2015 6,CH-15,SLU-15,S,0
05/16/2015 6,BT-05,BT-05,S,0
05/16/2015 6,PS-05,PS-05,S,0
05/16/2015 6,SLU-04,SLU-07,S,0
05/16/2015 6,CH-02,SLU-01,M,0
05/16/2015 6,CH-06,CH-09,M,0
05/16/2015 6,PS-05,PS-05,S,0
05/16/2015 6,UD-04,UW-01,S,0
05/16/2015 6,CBD-03,UD-04,S,0
05/16/2015 6,CBD-03,UD-04,S,0
05/16/2015 6,UD-04,UW-01,S,0
05/16/2015 6,SLU-17,SLU-17,M,0
05/16/2015 6,PS-05,CBD-13,S,0
05/16/2015 6,PS-05,CBD-13,S,0
05/16/2015 6,PS-05,CBD-13,S,0
05/16/2015 6,WF-04,CBD-05,S,0
05/16/2015 6,WF-04,CBD-05,S,0
05/16/2015 6,WF-04,CBD-05,S,0
05/16/2015 6,SLU-17,WF-01,S,0
05/16/2015 6,SLU-15,SLU-18,S,0
05/16/2015 6,CBD-13,SLU-16,S,0
05/16/2015 6,CBD-13,SLU-16,S,0
05/16/2015 6,WF-01,UW-04,S,0
05/16/2015 6,BT-01,WF-01,S,0
05/16/2015 6,CBD-13,SLU-16,S,0
05/16/2015 6,SLU-15,BT-01,M,0
05/16/2015 6,SLU-15,BT-01,M,0
05/16/2015 6,SLU-19,WF-01,S,0
05/16/2015 6,SLU-19,WF-01,S,0
05/16/2015 6,SLU-19,WF-01,S,0
05/16/2015 6,SLU-19,WF-01,S,0
05/16/2015 6,UW-04,DPD-03,S,0
05/16/2015 6,UW-04,DPD-03,S,0
05/16/2015 6,SLU-17,DPD-01,S,0
05/16/2015 6,BT-05,SLU-02,M,0
05/16/2015 6,SLU-15,PS-04,S,0
05/16/2015 6,SLU-15,PS-04,S,0
05/16/2015 6,WF-01,WF-01,S,0
05/16/2015 6,WF-01,WF-01,S,0
05/16/2015 6,FH-01,CH-12,M,0
05/16/2015 6,CH-09,CH-06,M,0
05/16/2015 6,CH-07,FH-01,S,0
05/16/2015 6,DPD-01,SLU-17,M,0
05/16/2015 6,DPD-01,DPD-01,M,0
05/16/2015 6,CH-01,UD-04,M,0
05/16/2015 6,DPD-01,SLU-17,M,0
05/16/2015 6,CH-05,CH-08,M,0
05/16/2015 6,CH-05,CH-08,M,0
05/16/2015 6,CH-09,CH-02,S,0
05/16/2015 6,BT-03,BT-05,S,0
05/16/2015 6,SLU-19,CBD-13,S,0
05/16/2015 6,SLU-19,CBD-13,S,0
05/16/2015 6,SLU-17,EL-01,M,0
05/16/2015 6,DPD-03,UW-07,S,0
05/16/2015 6,DPD-03,UW-07,S,0
05/16/2015 6,SLU-17,EL-01,M,0
05/16/2015 6,UW-10,UW-02,S,0
05/16/2015 6,UW-10,UW-02,S,0
05/16/2015 6,UW-07,UD-01,M,0
05/16/2015 6,CH-09,SLU-16,M,0
05/16/2015 6,WF-04,WF-01,S,0
05/16/2015 6,CH-03,CH-02,M,0
05/16/2015 6,SLU-15,BT-01,S,0
05/16/2015 6,UW-04,UD-01,M,0
05/16/2015 6,CH-15,CH-09,M,0
05/16/2015 6,CH-07,SLU-19,M,0
05/16/2015 6,CH-03,CH-07,M,0
05/16/2015 6,CH-07,SLU-15,M,0
05/16/2015 6,SLU-16,UD-04,M,0
05/16/2015 6,CBD-05,BT-01,S,0
05/16/2015 6,CBD-05,BT-01,S,0
05/16/2015 6,SLU-01,UW-04,S,0
05/16/2015 6,WF-01,WF-01,S,0
05/16/2015 6,UW-04,SLU-02,M,0
05/16/2015 6,FH-01,CBD-06,S,0
05/16/2015 6,CH-07,CH-03,M,0
05/16/2015 6,SLU-17,EL-03,S,0
05/16/2015 6,SLU-17,EL-03,S,0
05/16/2015 6,CBD-13,SLU-19,S,0
05/16/2015 6,CBD-13,SLU-19,S,0
05/16/2015 6,CBD-13,SLU-19,S,0
05/16/2015 6,EL-01,BT-03,S,0
05/16/2015 6,WF-01,WF-01,S,0
05/16/2015 6,CH-02,CH-07,S,0
05/16/2015 6,CH-02,CH-07,S,0
05/16/2015 6,CH-12,BT-01,M,0
05/16/2015 6,SLU-17,SLU-17,M,0
05/16/2015 6,CBD-06,WF-04,S,0
05/16/2015 6,SLU-17,SLU-17,M,0
05/16/2015 6,CBD-06,WF-04,S,0
05/16/2015 6,CH-02,CBD-13,S,0
05/16/2015 6,CH-02,CBD-13,S,0
05/16/2015 6,CH-02,CH-07,S,0
05/16/2015 6,CBD-13,FH-04,M,0
05/16/2015 6,SLU-01,SLU-17,M,0
05/16/2015 6,CH-07,CH-05,S,0
05/16/2015 6,CH-02,CH-07,M,0
05/16/2015 6,CH-02,CH-09,S,0
05/16/2015 6,CH-07,CH-05,S,0
05/16/2015 6,SLU-02,WF-01,M,0
05/16/2015 6,CBD-13,SLU-15,S,0
05/16/2015 6,WF-04,SLU-19,S,0
05/16/2015 6,WF-04,SLU-19,S,0
05/16/2015 6,WF-04,SLU-19,S,0
05/16/2015 6,WF-04,SLU-19,S,0
05/16/2015 6,CH-05,CH-01,M,0
05/16/2015 6,CH-08,SLU-16,M,0
05/16/2015 6,BT-05,CBD-13,S,0
05/16/2015 6,CH-15,CH-09,M,0
05/16/2015 6,SLU-01,EL-01,S,0
05/16/2015 6,SLU-01,EL-01,M,0
05/16/2015 6,CBD-05,WF-04,S,0
05/16/2015 6,CBD-05,WF-04,S,0
05/16/2015 6,CBD-05,CH-12,S,0
05/16/2015 6,CBD-05,CH-12,S,0
05/16/2015 6,WF-01,PS-05,M,0
05/16/2015 6,WF-01,SLU-18,S,0
05/16/2015 6,WF-01,SLU-19,S,0
05/16/2015 6,WF-01,SLU-18,S,0
05/16/2015 6,SLU-01,BT-05,S,0
05/16/2015 6,WF-01,SLU-18,S,0
05/16/2015 6,EL-01,EL-01,S,0
05/16/2015 6,WF-01,WF-01,S,0
05/16/2015 6,WF-01,WF-01,S,0
05/16/2015 6,PS-05,SLU-18,S,0
05/16/2015 6,WF-01,SLU-18,S,0
05/16/2015 6,BT-01,CBD-06,S,0
05/16/2015 6,UW-02,UW-02,S,0
05/16/2015 6,BT-01,SLU-02,S,0
05/16/2015 6,BT-01,SLU-02,S,0
05/16/2015 6,UW-02,UW-10,S,0
05/16/2015 6,UW-02,UW-10,S,0
05/16/2015 6,SLU-15,PS-04,S,0
05/16/2015 6,UW-04,SLU-01,S,0
05/16/2015 6,EL-01,EL-01,S,0
05/16/2015 6,CH-12,WF-01,S,0
05/16/2015 6,SLU-19,PS-05,M,0
05/16/2015 6,SLU-19,PS-05,M,0
05/16/2015 6,CH-12,WF-01,S,0
05/16/2015 6,SLU-19,SLU-18,S,0
05/16/2015 6,CH-12,WF-01,S,0
05/16/2015 6,SLU-17,SLU-17,S,0
05/16/2015 6,EL-01,CBD-05,S,0
05/16/2015 6,EL-01,CBD-05,S,0
05/16/2015 6,UW-02,UD-01,M,0
05/16/2015 6,UW-02,UD-01,M,0
05/16/2015 6,CBD-03,PS-05,M,0
05/16/2015 6,CBD-05,BT-01,M,0
05/16/2015 6,CH-15,SLU-15,M,0
05/16/2015 6,BT-05,EL-03,M,0
05/16/2015 6,CBD-06,SLU-15,S,0
05/16/2015 6,CBD-06,SLU-15,S,0
05/16/2015 6,CH-02,SLU-18,S,0
05/16/2015 6,CH-02,SLU-18,S,0
05/16/2015 6,WF-01,CBD-05,S,0
05/16/2015 6,WF-01,CBD-05,S,0
05/16/2015 6,SLU-02,PS-04,M,0
05/16/2015 6,CH-01,CBD-03,M,0
05/16/2015 6,FH-04,ID-04,M,0
05/16/2015 6,CH-05,FH-04,M,0
05/16/2015 6,WF-01,WF-01,S,0
05/16/2015 6,UD-04,BT-01,S,0
05/16/2015 6,WF-01,WF-01,S,0
05/16/2015 6,UD-04,BT-01,S,0
05/16/2015 6,WF-01,WF-01,S,0
05/16/2015 6,CH-08,PS-05,S,0
05/16/2015 6,CH-08,PS-05,S,0
05/16/2015 6,SLU-15,SLU-02,M,0
05/16/2015 6,CH-06,EL-05,S,0
05/16/2015 6,CH-06,EL-05,M,0
05/16/2015 6,PS-04,CH-01,M,0
05/16/2015 6,CH-07,CBD-03,S,0
05/16/2015 6,CH-05,CH-07,M,0
05/16/2015 6,BT-01,SLU-16,M,0
05/16/2015 6,CH-07,CBD-03,M,0
05/16/2015 6,SLU-19,CBD-05,S,0
05/16/2015 6,SLU-01,CBD-13,S,0
05/16/2015 6,BT-01,PS-04,M,0
05/16/2015 6,SLU-19,CBD-05,S,0
05/16/2015 6,BT-01,PS-04,M,0
05/16/2015 6,CBD-13,CH-12,S,0
05/16/2015 6,BT-01,SLU-18,S,0
05/16/2015 6,BT-01,SLU-18,S,0
05/16/2015 6,CH-07,CH-02,M,0
05/16/2015 6,CBD-13,CH-12,S,0
05/16/2015 6,SLU-15,PS-04,S,0
05/16/2015 6,SLU-15,PS-04,S,0
05/16/2015 6,CH-12,SLU-15,S,0
05/16/2015 6,CH-12,SLU-15,S,0
05/16/2015 6,SLU-18,BT-01,S,0
05/16/2015 6,SLU-18,BT-01,S,0
05/16/2015 6,WF-01,WF-04,S,0
05/16/2015 6,SLU-15,SLU-19,S,0
05/16/2015 6,WF-01,WF-04,S,0
05/16/2015 6,UW-04,WF-01,S,0
05/16/2015 6,WF-01,WF-04,S,0
05/16/2015 6,WF-01,WF-04,S,0
05/16/2015 6,WF-04,WF-01,S,0
05/16/2015 6,BT-01,BT-01,S,0
05/16/2015 6,BT-01,BT-01,S,0
05/16/2015 6,CBD-13,BT-01,S,0
05/16/2015 6,CH-05,BT-05,M,0
05/16/2015 6,WF-01,WF-01,S,0
05/16/2015 6,SLU-19,CBD-13,S,0
05/16/2015 6,SLU-19,CBD-13,S,0
05/16/2015 6,SLU-19,CBD-13,S,0
05/16/2015 6,SLU-04,BT-03,M,0
05/16/2015 6,WF-01,WF-01,S,0
05/16/2015 6,WF-01,WF-01,S,0
05/16/2015 6,CBD-06,CBD-13,S,0
05/16/2015 6,BT-01,BT-01,S,0
05/16/2015 6,BT-03,BT-01,S,0
05/16/2015 6,BT-03,BT-01,S,0
05/16/2015 6,UW-02,UW-02,S,0
05/16/2015 6,UW-02,UW-02,S,0
05/16/2015 6,BT-01,CH-01,S,0
05/16/2015 6,BT-01,CH-01,S,0
05/16/2015 6,SLU-01,SLU-18,S,0
05/16/2015 6,SLU-01,SLU-18,S,0
05/16/2015 6,SLU-16,CH-12,S,0
05/16/2015 6,CBD-13,BT-03,M,0
05/16/2015 6,CBD-13,BT-03,M,0
05/16/2015 6,BT-01,BT-05,S,0
05/16/2015 6,BT-01,WF-01,S,0
05/16/2015 6,WF-01,CBD-13,S,0
05/16/2015 6,CH-06,CH-15,M,0
05/16/2015 6,WF-01,CBD-13,S,0
05/16/2015 6,WF-01,CBD-13,S,0
05/16/2015 6,CH-07,SLU-16,M,0
05/16/2015 6,SLU-01,CBD-13,M,0
05/16/2015 6,SLU-01,CBD-13,M,0
05/16/2015 6,CH-01,CH-01,S,0
05/16/2015 6,CH-01,CH-01,S,0
05/16/2015 6,WF-01,CBD-06,S,0
05/16/2015 6,CH-09,CH-05,S,0
05/16/2015 6,UD-04,UW-02,M,0
05/16/2015 6,CBD-05,WF-01,S,0
05/16/2015 6,CBD-05,WF-01,S,0
05/16/2015 6,SLU-17,CH-03,M,0
05/16/2015 6,CH-05,CH-07,S,0
05/16/2015 6,CH-01,BT-01,S,0
05/16/2015 6,CH-01,BT-01,S,0
05/16/2015 6,CBD-06,CBD-06,S,0
05/16/2015 6,CH-12,BT-05,S,0
05/16/2015 6,PS-05,SLU-19,M,0
05/16/2015 6,PS-05,SLU-19,M,0
05/16/2015 6,BT-01,WF-01,S,0
05/16/2015 6,BT-01,WF-01,S,0
05/16/2015 6,CH-06,CH-02,M,0
05/16/2015 6,SLU-15,DPD-01,M,0
05/16/2015 6,CH-07,CH-08,M,0
05/16/2015 6,CBD-13,SLU-19,S,0
05/16/2015 6,CBD-13,SLU-19,S,0
05/16/2015 6,CBD-05,CH-12,M,0
05/16/2015 6,BT-01,CBD-13,S,0
05/16/2015 6,CH-15,CH-08,M,0
05/16/2015 6,BT-01,BT-03,S,0
05/16/2015 6,BT-01,BT-03,S,0
05/16/2015 6,CH-12,BT-05,S,0
05/16/2015 6,DPD-01,SLU-16,M,0
05/16/2015 6,CH-12,BT-04,S,0
05/16/2015 6,CH-12,BT-05,S,0
05/16/2015 6,WF-01,BT-01,S,0
05/16/2015 6,CH-02,SLU-16,M,0
05/16/2015 6,CH-07,CBD-05,S,0
05/16/2015 6,CH-03,CH-08,M,0
05/16/2015 6,SLU-19,CBD-13,S,0
05/16/2015 6,SLU-19,CBD-13,S,0
05/16/2015 6,CH-09,BT-05,S,0
05/17/2015 7,CH-08,CH-01,M,0
05/17/2015 7,PS-04,BT-05,M,0
05/17/2015 7,PS-04,BT-05,M,0
05/17/2015 7,PS-04,BT-05,S,0
05/17/2015 7,CH-09,CBD-13,M,0
05/17/2015 7,CH-05,CH-01,S,0
05/17/2015 7,CH-05,CH-01,M,0
05/17/2015 7,CH-08,CH-05,S,0
05/17/2015 7,CH-08,CH-05,S,0
05/17/2015 7,CH-08,CH-05,S,0
05/17/2015 7,CH-01,CH-01,S,0
05/17/2015 7,CH-01,CH-01,S,0
05/17/2015 7,CH-01,CH-01,S,0
05/17/2015 7,CH-01,CH-03,M,0
05/17/2015 7,CH-01,CH-01,S,0
05/17/2015 7,CH-01,CH-01,S,0
05/17/2015 7,CH-05,CH-01,S,0
05/17/2015 7,CH-01,BT-05,M,0
05/17/2015 7,SLU-15,UW-07,S,0
05/17/2015 7,FH-01,CH-08,M,0
05/17/2015 7,CH-07,SLU-16,S,0
05/17/2015 7,SLU-16,BT-04,M,0
05/17/2015 7,CH-07,PS-04,M,0
05/17/2015 7,WF-01,PS-04,M,0
05/17/2015 7,BT-05,WF-04,S,0
05/17/2015 7,BT-05,WF-04,S,0
05/17/2015 7,CH-07,WF-04,S,0
05/17/2015 7,CH-01,BT-05,M,0
05/17/2015 7,CH-07,WF-04,S,0
05/17/2015 7,CH-06,SLU-16,M,0
05/17/2015 7,BT-03,CBD-06,S,0
05/17/2015 7,BT-03,CBD-06,S,0
05/17/2015 7,WF-01,CBD-07,M,0
05/17/2015 7,UD-01,UD-01,S,0
05/17/2015 7,PS-05,SLU-15,M,0
05/17/2015 7,WF-04,BT-01,S,0
05/17/2015 7,WF-04,BT-01,S,0
05/17/2015 7,PS-05,SLU-04,M,0
05/17/2015 7,PS-05,SLU-04,M,0
05/17/2015 7,SLU-02,SLU-15,M,0
05/17/2015 7,SLU-02,SLU-15,M,0
05/17/2015 7,SLU-07,PS-04,S,0
05/17/2015 7,UW-07,UW-07,S,0
05/17/2015 7,UW-07,SLU-15,S,0
05/17/2015 7,UD-07,UW-01,M,0
05/17/2015 7,CH-06,FH-04,M,0
05/17/2015 7,CH-06,FH-04,M,0
05/17/2015 7,WF-04,PS-04,M,0
05/17/2015 7,UD-01,CH-05,S,0
05/17/2015 7,CH-02,SLU-01,M,0
05/17/2015 7,BT-01,BT-01,S,0
05/17/2015 7,CH-06,SLU-07,M,0
05/17/2015 7,SLU-07,BT-01,S,0
05/17/2015 7,SLU-07,BT-01,S,0
05/17/2015 7,SLU-07,BT-01,S,0
05/17/2015 7,BT-01,BT-01,S,0
05/17/2015 7,WF-01,WF-04,S,0
05/17/2015 7,SLU-15,SLU-01,M,0
05/17/2015 7,CBD-06,PS-05,M,0
05/17/2015 7,BT-05,BT-01,M,0
05/17/2015 7,FH-04,CH-06,M,0
05/17/2015 7,WF-04,CBD-06,S,0
05/17/2015 7,PS-04,CH-01,M,0
05/17/2015 7,CH-03,SLU-16,M,0
05/17/2015 7,CH-01,SLU-04,S,0
05/17/2015 7,CH-01,SLU-04,S,0
05/17/2015 7,CH-09,CH-06,M,0
05/17/2015 7,CH-06,CH-08,S,0
05/17/2015 7,EL-01,EL-01,S,0
05/17/2015 7,EL-01,CBD-05,S,0
05/17/2015 7,CBD-07,PS-04,S,0
05/17/2015 7,CBD-07,PS-04,S,0
05/17/2015 7,EL-01,CBD-05,S,0
05/17/2015 7,SLU-19,SLU-17,M,0
05/17/2015 7,CBD-06,BT-04,S,0
05/17/2015 7,BT-01,SLU-16,M,0
05/17/2015 7,SLU-15,SLU-07,M,0
05/17/2015 7,CH-06,CH-01,S,0
05/17/2015 7,BT-05,SLU-07,M,0
05/17/2015 7,BT-05,BT-05,S,0
05/17/2015 7,BT-05,BT-05,S,0
05/17/2015 7,CH-02,CH-06,M,0
05/17/2015 7,BT-04,EL-01,S,0
05/17/2015 7,SLU-15,SLU-07,M,0
05/17/2015 7,CBD-05,WF-01,S,0
05/17/2015 7,CBD-05,WF-01,S,0
05/17/2015 7,CBD-13,SLU-19,S,0
05/17/2015 7,CH-08,BT-01,M,0
05/17/2015 7,EL-03,EL-03,S,0
05/17/2015 7,EL-03,EL-05,M,0
05/17/2015 7,CBD-13,SLU-19,S,0
05/17/2015 7,SLU-07,SLU-01,M,0
05/17/2015 7,EL-01,BT-05,S,0
05/17/2015 7,BT-01,CBD-13,S,0
05/17/2015 7,BT-01,CBD-13,S,0
05/17/2015 7,SLU-17,EL-01,M,0
05/17/2015 7,CH-03,SLU-01,M,0
05/17/2015 7,CH-15,CH-07,M,0
05/17/2015 7,SLU-04,PS-04,S,0
05/17/2015 7,SLU-04,PS-04,S,0
05/17/2015 7,CH-02,PS-04,S,0
05/17/2015 7,CH-03,CH-07,M,0
05/17/2015 7,CH-08,UW-04,S,0
05/17/2015 7,BT-05,BT-05,S,0
05/17/2015 7,BT-05,BT-05,S,0
05/17/2015 7,BT-05,CBD-07,S,0
05/17/2015 7,BT-05,CBD-07,S,0
05/17/2015 7,BT-05,BT-05,S,0
05/17/2015 7,SLU-15,SLU-02,M,0
05/17/2015 7,SLU-15,SLU-02,M,0
05/17/2015 7,CH-05,SLU-17,M,0
05/17/2015 7,CH-12,BT-05,S,0
05/17/2015 7,CBD-05,PS-05,M,0
05/17/2015 7,BT-04,WF-01,S,0
05/17/2015 7,BT-04,WF-01,S,0
05/17/2015 7,CH-12,CH-08,M,0
05/17/2015 7,PS-05,PS-05,S,0
05/17/2015 7,CH-15,CH-09,M,0
05/17/2015 7,SLU-15,CBD-13,S,0
05/17/2015 7,CBD-07,CBD-03,S,0
05/17/2015 7,CBD-07,CBD-03,S,0
05/17/2015 7,SLU-15,CBD-13,S,0
05/17/2015 7,UD-07,UD-04,M,0
05/17/2015 7,CH-08,CH-03,M,0
05/17/2015 7,UW-04,SLU-15,S,0
05/17/2015 7,UW-04,SLU-15,S,0
05/17/2015 7,PS-05,PS-05,S,0
05/17/2015 7,WF-01,WF-01,S,0
05/17/2015 7,WF-01,WF-01,S,0
05/17/2015 7,UW-04,SLU-15,S,0
05/17/2015 7,SLU-02,SLU-02,S,0
05/17/2015 7,EL-05,EL-03,M,0
05/17/2015 7,CH-09,WF-01,S,0
05/17/2015 7,CH-09,WF-01,S,0
05/17/2015 7,SLU-19,CBD-13,S,0
05/17/2015 7,SLU-19,CBD-13,S,0
05/17/2015 7,CH-05,EL-01,M,0
05/17/2015 7,SLU-15,SLU-19,M,0
05/17/2015 7,SLU-02,BT-05,M,0
05/17/2015 7,BT-05,DPD-01,S,0
05/17/2015 7,BT-05,DPD-01,S,0
05/17/2015 7,WF-01,WF-01,S,0
05/17/2015 7,WF-01,WF-01,S,0
05/17/2015 7,CBD-07,SLU-07,S,0
05/17/2015 7,CH-07,PS-04,S,0
05/17/2015 7,CH-07,PS-04,S,0
05/17/2015 7,SLU-19,SLU-19,M,0
05/17/2015 7,UD-07,UD-04,M,0
05/17/2015 7,WF-01,WF-04,S,0
05/17/2015 7,WF-01,WF-04,S,0
05/17/2015 7,BT-05,BT-03,S,0
05/17/2015 7,BT-05,CH-06,S,0
05/17/2015 7,BT-05,CH-06,S,0
05/17/2015 7,EL-05,EL-05,S,0
05/17/2015 7,SLU-19,CBD-03,S,0
05/17/2015 7,SLU-19,CBD-03,M,0
05/17/2015 7,CBD-05,WF-01,S,0
05/17/2015 7,BT-03,SLU-15,M,0
05/17/2015 7,BT-03,SLU-19,S,0
05/17/2015 7,BT-03,SLU-19,S,0
05/17/2015 7,EL-05,EL-01,S,0
05/17/2015 7,EL-05,EL-01,S,0
05/17/2015 7,CH-12,BT-01,M,0
05/17/2015 7,CBD-13,CH-07,S,0
05/17/2015 7,CBD-13,CH-07,S,0
05/17/2015 7,CBD-13,SLU-15,S,0
05/17/2015 7,BT-05,SLU-02,M,0
05/17/2015 7,CBD-13,SLU-15,S,0
05/17/2015 7,SLU-07,EL-03,M,0
05/17/2015 7,DPD-01,SLU-19,S,0
05/17/2015 7,DPD-01,SLU-19,S,0
05/17/2015 7,SLU-01,CH-12,S,0
05/17/2015 7,SLU-17,SLU-19,M,0
05/17/2015 7,SLU-01,CH-12,S,0
05/17/2015 7,SLU-01,CH-12,S,0
05/17/2015 7,SLU-19,SLU-15,M,0
05/17/2015 7,SLU-19,SLU-19,S,0
05/17/2015 7,EL-01,BT-03,S,0
05/17/2015 7,EL-01,BT-03,S,0
05/17/2015 7,UD-01,UW-07,M,0
05/17/2015 7,WF-04,WF-01,M,0
05/17/2015 7,WF-04,PS-04,S,0
05/17/2015 7,SLU-01,SLU-17,S,0
05/17/2015 7,SLU-01,SLU-17,S,0
05/17/2015 7,WF-04,PS-04,S,0
05/17/2015 7,WF-04,WF-04,S,0
05/17/2015 7,CBD-03,WF-01,S,0
05/17/2015 7,WF-04,WF-04,S,0
05/17/2015 7,BT-01,CH-02,S,0
05/17/2015 7,BT-01,CH-02,S,0
05/17/2015 7,WF-01,WF-01,M,0
05/17/2015 7,PS-04,PS-04,S,0
05/17/2015 7,PS-04,PS-04,S,0
05/17/2015 7,WF-04,WF-04,S,0
05/17/2015 7,CH-07,CH-02,M,0
05/17/2015 7,CBD-13,SLU-07,S,0
05/17/2015 7,UW-02,UW-02,M,0
05/17/2015 7,WF-01,WF-01,M,0
05/17/2015 7,CBD-13,SLU-07,S,0
05/17/2015 7,CH-15,CH-08,M,0
05/17/2015 7,SLU-16,SLU-17,S,0
05/17/2015 7,SLU-04,BT-01,S,0
05/17/2015 7,SLU-04,BT-01,S,0
05/17/2015 7,BT-03,CBD-13,S,0
05/17/2015 7,BT-03,CBD-13,S,0
05/17/2015 7,CBD-06,CBD-06,S,0
05/17/2015 7,WF-01,WF-04,M,0
05/17/2015 7,CBD-06,CBD-06,S,0
05/17/2015 7,WF-01,CBD-05,M,0
05/17/2015 7,CH-12,CH-15,S,0
05/17/2015 7,SLU-07,EL-01,S,0
05/17/2015 7,CH-12,CH-15,S,0
05/17/2015 7,CH-12,CH-15,S,0
05/17/2015 7,CH-12,CH-15,S,0
05/17/2015 7,SLU-07,EL-01,S,0
05/17/2015 7,CH-06,CH-15,M,0
05/17/2015 7,SLU-17,BT-01,S,0
05/17/2015 7,BT-01,WF-04,S,0
05/17/2015 7,BT-01,WF-04,S,0
05/17/2015 7,WF-01,WF-01,S,0
05/17/2015 7,WF-01,WF-01,S,0
05/17/2015 7,CH-06,SLU-16,M,0
05/17/2015 7,SLU-18,SLU-16,S,0
05/17/2015 7,SLU-18,SLU-16,S,0
05/17/2015 7,PS-04,PS-04,S,0
05/17/2015 7,PS-04,PS-04,S,0
05/17/2015 7,UW-07,UD-01,M,0
05/17/2015 7,EL-01,EL-05,S,0
05/17/2015 7,EL-01,EL-05,S,0
05/17/2015 7,CBD-03,PS-04,S,0
05/17/2015 7,CBD-03,PS-04,S,0
05/17/2015 7,BT-01,WF-04,S,0
05/17/2015 7,BT-03,PS-05,S,0
05/17/2015 7,PS-04,CBD-03,S,0
05/17/2015 7,PS-04,CBD-03,S,0
05/17/2015 7,BT-03,PS-05,S,0
05/17/2015 7,WF-01,BT-05,S,0
05/17/2015 7,WF-01,BT-05,S,0
05/17/2015 7,BT-05,WF-01,S,0
05/17/2015 7,BT-03,PS-05,S,0
05/17/2015 7,CH-02,SLU-15,M,0
05/17/2015 7,EL-05,UW-04,S,0
05/17/2015 7,EL-05,UW-04,S,0
05/17/2015 7,SLU-19,WF-01,M,0
05/17/2015 7,SLU-19,WF-01,S,0
05/17/2015 7,UD-07,UW-04,M,0
05/17/2015 7,BT-04,WF-01,S,0
05/17/2015 7,BT-01,WF-01,M,0
05/17/2015 7,PS-04,SLU-15,S,0
05/17/2015 7,BT-01,WF-01,M,0
05/17/2015 7,PS-04,SLU-15,S,0
05/17/2015 7,PS-04,SLU-15,S,0
05/17/2015 7,CH-07,CH-02,M,0
05/17/2015 7,BT-01,SLU-01,S,0
05/17/2015 7,BT-01,SLU-01,S,0
05/17/2015 7,PS-05,CH-05,M,0
05/17/2015 7,CH-12,SLU-02,S,0
05/17/2015 7,BT-01,WF-01,S,0
05/17/2015 7,BT-01,WF-01,S,0
05/17/2015 7,BT-04,BT-01,M,0
05/17/2015 7,CH-12,SLU-02,S,0
05/17/2015 7,WF-04,WF-04,S,0
05/17/2015 7,CH-12,SLU-02,S,0
05/17/2015 7,WF-04,WF-04,S,0
05/17/2015 7,CBD-13,BT-01,M,0
05/17/2015 7,WF-01,SLU-19,S,0
05/17/2015 7,WF-01,SLU-19,S,0
05/17/2015 7,SLU-07,CBD-13,M,0
05/17/2015 7,UW-01,SLU-17,M,0
05/17/2015 7,CH-12,BT-03,M,0
05/17/2015 7,CBD-06,CBD-13,S,0
05/17/2015 7,CBD-13,WF-04,S,0
05/17/2015 7,WF-01,WF-04,S,0
05/17/2015 7,CBD-06,CBD-13,S,0
05/17/2015 7,SLU-17,SLU-17,M,0
05/17/2015 7,CH-06,CH-07,M,0
05/17/2015 7,PS-04,CH-07,S,0
05/17/2015 7,PS-04,BT-01,S,0
05/17/2015 7,CH-01,CH-12,M,0
05/17/2015 7,FH-01,CH-09,M,0
05/17/2015 7,WF-01,WF-04,S,0
05/17/2015 7,CH-07,CH-08,M,0
05/17/2015 7,WF-01,WF-04,M,0
05/17/2015 7,SLU-17,SLU-17,M,0
05/17/2015 7,SLU-15,WF-01,S,0
05/17/2015 7,SLU-15,WF-01,S,0
05/17/2015 7,SLU-02,EL-05,S,0
05/17/2015 7,SLU-02,EL-05,S,0
05/17/2015 7,SLU-02,EL-05,S,0
05/17/2015 7,CH-07,CH-02,S,0
05/17/2015 7,CBD-05,CBD-05,S,0
05/17/2015 7,CBD-05,CBD-05,S,0
05/17/2015 7,CH-09,SLU-16,S,0
05/17/2015 7,CBD-07,WF-04,S,0
05/17/2015 7,CBD-07,WF-04,S,0
